transcript_ID,gene_ID
FBtr0073040,FBgn0001233
FBtr0332873,FBgn0001233
FBtr0084057,FBgn0001234
FBtr0084058,FBgn0001234
FBtr0084059,FBgn0001234
FBtr0309958,FBgn0001234
FBtr0332373,FBgn0001234
FBtr0334316,FBgn0001234
FBtr0346801,FBgn0001234
FBtr0082255,FBgn0001235
FBtr0082256,FBgn0001235
FBtr0100454,FBgn0001235
FBtr0100455,FBgn0001235
FBtr0344145,FBgn0001235
FBtr0273273,FBgn0001247
FBtr0076667,FBgn0001248
FBtr0076668,FBgn0001248
FBtr0076669,FBgn0001248
FBtr0076670,FBgn0001248
FBtr0076671,FBgn0001248
FBtr0076673,FBgn0001248
FBtr0114548,FBgn0001248
FBtr0114549,FBgn0001248
FBtr0333058,FBgn0001248
FBtr0074357,FBgn0001250
FBtr0301352,FBgn0001250
FBtr0301353,FBgn0001250
FBtr0301354,FBgn0001250
FBtr0076606,FBgn0001253
FBtr0076607,FBgn0001253
FBtr0333057,FBgn0001253
FBtr0073141,FBgn0001254
FBtr0310412,FBgn0001255
FBtr0075842,FBgn0001256
FBtr0075843,FBgn0001256
FBtr0301405,FBgn0001256
FBtr0073248,FBgn0001257
FBtr0073249,FBgn0001257
FBtr0073250,FBgn0001257
FBtr0333569,FBgn0001257
FBtr0077008,FBgn0001258
FBtr0332065,FBgn0001258
FBtr0332066,FBgn0001258
FBtr0332067,FBgn0001258
FBtr0078183,FBgn0001259
FBtr0071909,FBgn0001263
FBtr0305132,FBgn0001263
FBtr0088068,FBgn0001269
FBtr0088069,FBgn0001269
FBtr0345673,FBgn0001269
FBtr0088154,FBgn0001276
FBtr0085595,FBgn0001280
FBtr0085596,FBgn0001280
FBtr0085597,FBgn0001280
FBtr0085598,FBgn0001281
FBtr0088704,FBgn0001285
FBtr0345661,FBgn0001285
FBtr0088410,FBgn0001291
FBtr0088411,FBgn0001291
FBtr0330606,FBgn0001291
FBtr0082666,FBgn0001296
FBtr0302563,FBgn0001296
FBtr0099988,FBgn0001297
FBtr0099989,FBgn0001297
FBtr0099990,FBgn0001297
FBtr0290076,FBgn0001297
FBtr0339165,FBgn0001297
FBtr0081042,FBgn0001301
FBtr0081043,FBgn0001301
FBtr0087184,FBgn0001308
FBtr0078798,FBgn0001311
FBtr0078800,FBgn0001311
FBtr0301398,FBgn0001311
FBtr0346722,FBgn0001313
FBtr0072565,FBgn0001316
FBtr0110818,FBgn0001316
FBtr0112807,FBgn0001316
FBtr0112808,FBgn0001316
FBtr0333850,FBgn0001316
FBtr0333851,FBgn0001316
FBtr0333852,FBgn0001316
FBtr0343526,FBgn0001316
FBtr0343527,FBgn0001316
FBtr0087465,FBgn0001319
FBtr0112809,FBgn0001319
FBtr0112810,FBgn0001319
FBtr0301400,FBgn0001319
FBtr0329882,FBgn0001319
FBtr0078283,FBgn0001320
FBtr0344836,FBgn0001320
FBtr0082194,FBgn0001321
FBtr0078212,FBgn0001323
FBtr0346815,FBgn0001323
FBtr0074884,FBgn0001324
FBtr0304716,FBgn0001324
FBtr0072449,FBgn0001325
FBtr0333162,FBgn0001325
FBtr0070419,FBgn0001330
FBtr0342769,FBgn0001330
FBtr0070119,FBgn0001341
FBtr0070439,FBgn0001404
FBtr0070440,FBgn0001404
FBtr0340091,FBgn0001404
FBtr0073460,FBgn0001491
FBtr0077221,FBgn0001565
FBtr0343853,FBgn0001565
FBtr0073841,FBgn0001612
FBtr0073483,FBgn0001624
FBtr0073484,FBgn0001624
FBtr0073485,FBgn0001624
FBtr0073486,FBgn0001624
FBtr0073487,FBgn0001624
FBtr0073488,FBgn0001624
FBtr0073489,FBgn0001624
FBtr0073490,FBgn0001624
FBtr0073491,FBgn0001624
FBtr0073492,FBgn0001624
FBtr0112812,FBgn0001624
FBtr0112813,FBgn0001624
FBtr0301288,FBgn0001624
FBtr0301289,FBgn0001624
FBtr0302114,FBgn0001624
FBtr0308088,FBgn0001624
FBtr0308089,FBgn0001624
FBtr0330390,FBgn0001624
FBtr0333261,FBgn0001624
FBtr0333262,FBgn0001624
FBtr0333263,FBgn0001624
FBtr0079179,FBgn0001941
FBtr0332599,FBgn0001941
FBtr0079175,FBgn0001942
FBtr0079176,FBgn0001942
FBtr0079177,FBgn0001942
FBtr0079178,FBgn0001942
FBtr0307068,FBgn0001942
FBtr0331201,FBgn0001942
FBtr0080569,FBgn0001961
FBtr0080570,FBgn0001961
FBtr0080541,FBgn0001965
FBtr0290243,FBgn0001967
FBtr0080629,FBgn0001970
FBtr0080725,FBgn0001977
FBtr0080705,FBgn0001978
FBtr0080706,FBgn0001978
FBtr0332473,FBgn0001978
FBtr0332474,FBgn0001978
FBtr0080734,FBgn0001981
FBtr0080740,FBgn0001983
FBtr0080760,FBgn0001986
FBtr0080765,FBgn0001987
FBtr0080767,FBgn0001987
FBtr0080768,FBgn0001987
FBtr0080769,FBgn0001987
FBtr0343721,FBgn0001987
FBtr0080771,FBgn0001989
FBtr0343722,FBgn0001989
FBtr0080764,FBgn0001990
FBtr0331282,FBgn0001990
FBtr0090003,FBgn0001991
FBtr0090004,FBgn0001991
FBtr0090005,FBgn0001991
FBtr0090006,FBgn0001991
FBtr0332020,FBgn0001991
FBtr0332021,FBgn0001991
FBtr0332022,FBgn0001991
FBtr0332023,FBgn0001991
FBtr0332024,FBgn0001991
FBtr0332025,FBgn0001991
FBtr0080828,FBgn0001992
FBtr0343812,FBgn0001992
FBtr0080854,FBgn0001994
FBtr0343814,FBgn0001994
FBtr0080843,FBgn0001995
FBtr0081177,FBgn0002021
FBtr0081143,FBgn0002022
FBtr0081169,FBgn0002023
FBtr0081170,FBgn0002023
FBtr0309832,FBgn0002023
FBtr0309833,FBgn0002023
FBtr0309834,FBgn0002023
FBtr0309835,FBgn0002023
FBtr0329940,FBgn0002023
FBtr0081164,FBgn0002031
FBtr0081165,FBgn0002031
FBtr0346428,FBgn0002031
FBtr0081155,FBgn0002036
FBtr0081244,FBgn0002044
FBtr0081245,FBgn0002044
FBtr0331325,FBgn0002044
FBtr0331326,FBgn0002044
FBtr0087784,FBgn0002069
FBtr0332882,FBgn0002069
FBtr0339391,FBgn0002069
FBtr0078166,FBgn0002121
FBtr0078167,FBgn0002121
FBtr0078168,FBgn0002121
FBtr0078169,FBgn0002121
FBtr0078170,FBgn0002121
FBtr0078171,FBgn0002121
FBtr0306589,FBgn0002121
FBtr0306590,FBgn0002121
FBtr0306591,FBgn0002121
FBtr0306592,FBgn0002121
FBtr0330655,FBgn0002121
FBtr0089503,FBgn0002174
FBtr0089504,FBgn0002174
FBtr0089505,FBgn0002174
FBtr0306253,FBgn0002174
FBtr0344995,FBgn0002174
FBtr0072864,FBgn0002183
FBtr0072865,FBgn0002183
FBtr0075311,FBgn0002283
FBtr0307336,FBgn0002283
FBtr0075360,FBgn0002284
FBtr0081570,FBgn0002306
FBtr0081571,FBgn0002306
FBtr0334884,FBgn0002306
FBtr0334885,FBgn0002306
FBtr0082703,FBgn0002354
FBtr0085742,FBgn0002413
FBtr0085743,FBgn0002413
FBtr0085744,FBgn0002413
FBtr0334548,FBgn0002413
FBtr0473370,FBgn0002413
FBtr0082090,FBgn0002431
FBtr0339599,FBgn0002431
FBtr0077062,FBgn0002440
FBtr0346811,FBgn0002440
FBtr0346812,FBgn0002440
FBtr0085175,FBgn0002441
FBtr0075970,FBgn0002466
FBtr0332643,FBgn0002466
FBtr0089204,FBgn0002521
FBtr0089205,FBgn0002521
FBtr0081696,FBgn0002522
FBtr0308035,FBgn0002522
FBtr0080738,FBgn0002524
FBtr0343735,FBgn0002524
FBtr0079100,FBgn0002525
FBtr0307058,FBgn0002525
FBtr0307059,FBgn0002525
FBtr0346460,FBgn0002525
FBtr0077014,FBgn0002526
FBtr0088763,FBgn0002531
FBtr0333557,FBgn0002531
FBtr0088761,FBgn0002533
FBtr0333556,FBgn0002533
FBtr0088743,FBgn0002534
FBtr0333554,FBgn0002534
FBtr0088744,FBgn0002535
FBtr0333555,FBgn0002535
FBtr0081758,FBgn0002542
FBtr0077941,FBgn0002543
FBtr0329985,FBgn0002543
FBtr0088651,FBgn0002552
FBtr0070074,FBgn0002561
FBtr0073651,FBgn0002562
FBtr0078025,FBgn0002563
FBtr0345738,FBgn0002563
FBtr0072463,FBgn0002564
FBtr0089324,FBgn0002565
FBtr0345352,FBgn0002565
FBtr0111123,FBgn0002566
FBtr0111125,FBgn0002566
FBtr0333519,FBgn0002566
FBtr0344082,FBgn0002566
FBtr0089931,FBgn0002567
FBtr0089932,FBgn0002567
FBtr0089933,FBgn0002567
FBtr0089934,FBgn0002567
FBtr0339369,FBgn0002567
FBtr0346635,FBgn0002567
FBtr0346636,FBgn0002567
FBtr0088747,FBgn0002569
FBtr0088759,FBgn0002570
FBtr0088758,FBgn0002571
FBtr0075862,FBgn0002573
FBtr0071320,FBgn0002576
FBtr0112814,FBgn0002576
FBtr0073555,FBgn0002577
FBtr0084957,FBgn0002578
FBtr0310083,FBgn0002578
FBtr0070155,FBgn0002579
FBtr0070156,FBgn0002579
FBtr0070157,FBgn0002579
FBtr0070158,FBgn0002579
FBtr0345321,FBgn0002579
FBtr0074406,FBgn0002590
FBtr0343292,FBgn0002590
FBtr0343293,FBgn0002590
FBtr0345132,FBgn0002590
FBtr0084981,FBgn0002592
FBtr0078056,FBgn0002593
FBtr0331932,FBgn0002593
FBtr0084958,FBgn0002609
FBtr0084410,FBgn0002622
FBtr0346349,FBgn0002622
FBtr0085592,FBgn0002626
FBtr0085593,FBgn0002626
FBtr0085594,FBgn0002626
FBtr0114555,FBgn0002626
FBtr0084980,FBgn0002629
FBtr0084979,FBgn0002631
FBtr0084959,FBgn0002632
FBtr0084960,FBgn0002633
FBtr0077074,FBgn0002638
FBtr0077075,FBgn0002638
FBtr0077076,FBgn0002638
FBtr0077306,FBgn0002641
FBtr0344987,FBgn0002641
FBtr0087596,FBgn0002643
FBtr0087597,FBgn0002643
FBtr0087598,FBgn0002643
FBtr0339956,FBgn0002643
FBtr0085875,FBgn0002645
FBtr0085876,FBgn0002645
FBtr0334299,FBgn0002645
FBtr0080855,FBgn0002673
FBtr0331444,FBgn0002673
FBtr0331445,FBgn0002673
FBtr0331446,FBgn0002673
FBtr0070656,FBgn0002707
FBtr0343574,FBgn0002707
FBtr0100639,FBgn0002709
FBtr0100640,FBgn0002709
FBtr0299823,FBgn0002709
FBtr0303847,FBgn0002709
FBtr0071761,FBgn0002715
FBtr0342979,FBgn0002715
FBtr0086461,FBgn0002716
FBtr0082660,FBgn0002719
FBtr0082661,FBgn0002719
FBtr0330025,FBgn0002719
FBtr0073521,FBgn0002723
FBtr0343585,FBgn0002723
FBtr0084956,FBgn0002732
FBtr0084982,FBgn0002733
FBtr0084954,FBgn0002734
FBtr0084955,FBgn0002735
FBtr0071569,FBgn0002736
FBtr0085195,FBgn0002772
FBtr0085196,FBgn0002772
FBtr0344131,FBgn0002772
FBtr0089747,FBgn0002773
FBtr0086031,FBgn0002774
FBtr0100576,FBgn0002774
FBtr0076926,FBgn0002775
FBtr0075626,FBgn0002778
FBtr0075627,FBgn0002778
FBtr0114529,FBgn0002778
FBtr0085874,FBgn0002780
FBtr0310268,FBgn0002780
FBtr0084060,FBgn0002781
FBtr0084061,FBgn0002781
FBtr0084062,FBgn0002781
FBtr0084063,FBgn0002781
FBtr0084064,FBgn0002781
FBtr0084065,FBgn0002781
FBtr0084066,FBgn0002781
FBtr0084067,FBgn0002781
FBtr0084068,FBgn0002781
FBtr0084069,FBgn0002781
FBtr0084070,FBgn0002781
FBtr0084071,FBgn0002781
FBtr0084072,FBgn0002781
FBtr0084073,FBgn0002781
FBtr0084074,FBgn0002781
FBtr0084075,FBgn0002781
FBtr0084077,FBgn0002781
FBtr0084078,FBgn0002781
FBtr0084079,FBgn0002781
FBtr0084080,FBgn0002781
FBtr0084081,FBgn0002781
FBtr0084082,FBgn0002781
FBtr0084083,FBgn0002781
FBtr0084084,FBgn0002781
FBtr0084085,FBgn0002781
FBtr0114359,FBgn0002781
FBtr0114360,FBgn0002781
FBtr0114361,FBgn0002781
FBtr0307759,FBgn0002781
FBtr0307760,FBgn0002781
FBtr0343765,FBgn0002781
FBtr0083238,FBgn0002783
FBtr0302550,FBgn0002783
FBtr0072290,FBgn0002787
FBtr0330237,FBgn0002787
FBtr0332921,FBgn0002787
FBtr0087745,FBgn0002789
FBtr0345532,FBgn0002789
FBtr0072156,FBgn0002791
FBtr0085063,FBgn0002838
FBtr0078401,FBgn0002842
FBtr0079155,FBgn0002855
FBtr0079156,FBgn0002856
FBtr0079157,FBgn0002856
FBtr0342618,FBgn0002856
FBtr0082884,FBgn0002862
FBtr0346062,FBgn0002862
FBtr0084561,FBgn0002863
FBtr0085277,FBgn0002865
FBtr0082158,FBgn0002868
FBtr0334686,FBgn0002868
FBtr0083890,FBgn0002869
FBtr0346152,FBgn0002869
FBtr0346153,FBgn0002869
FBtr0072856,FBgn0002872
FBtr0072857,FBgn0002872
FBtr0301465,FBgn0002872
FBtr0308325,FBgn0002873
FBtr0308326,FBgn0002873
FBtr0308327,FBgn0002873
FBtr0308328,FBgn0002873
FBtr0308329,FBgn0002873
FBtr0332621,FBgn0002873
FBtr0332622,FBgn0002873
FBtr0073817,FBgn0002878
FBtr0100473,FBgn0002887
FBtr0346117,FBgn0002887
FBtr0088831,FBgn0002891
FBtr0076689,FBgn0002899
FBtr0075122,FBgn0002901
FBtr0082662,FBgn0002905
FBtr0082434,FBgn0002906
FBtr0076839,FBgn0002909
FBtr0299690,FBgn0002909
FBtr0344453,FBgn0002909
FBtr0074169,FBgn0002914
FBtr0074170,FBgn0002914
FBtr0074171,FBgn0002914
FBtr0074173,FBgn0002914
FBtr0344822,FBgn0002917
FBtr0344823,FBgn0002917
FBtr0089509,FBgn0002921
FBtr0089510,FBgn0002921
FBtr0089511,FBgn0002921
FBtr0089512,FBgn0002921
FBtr0089513,FBgn0002921
FBtr0089514,FBgn0002921
FBtr0089515,FBgn0002921
FBtr0089516,FBgn0002921
FBtr0300191,FBgn0002921
FBtr0333324,FBgn0002921
FBtr0333325,FBgn0002921
FBtr0084472,FBgn0002922
FBtr0301445,FBgn0002922
FBtr0085534,FBgn0002924
FBtr0344976,FBgn0002924
FBtr0076984,FBgn0002926
FBtr0089052,FBgn0002930
FBtr0290323,FBgn0002931
FBtr0330637,FBgn0002931
FBtr0082001,FBgn0002932
FBtr0082002,FBgn0002932
FBtr0082003,FBgn0002932
FBtr0082004,FBgn0002932
FBtr0300414,FBgn0002932
FBtr0070523,FBgn0002933
FBtr0078023,FBgn0002936
FBtr0082820,FBgn0002937
FBtr0079436,FBgn0002938
FBtr0079437,FBgn0002938
FBtr0334835,FBgn0002938
FBtr0334836,FBgn0002938
FBtr0081031,FBgn0002939
FBtr0302454,FBgn0002939
FBtr0083857,FBgn0002940
FBtr0084123,FBgn0002941
FBtr0330389,FBgn0002941
FBtr0075039,FBgn0002945
FBtr0332649,FBgn0002945
FBtr0332650,FBgn0002945
FBtr0073516,FBgn0002948
FBtr0340297,FBgn0002948
FBtr0083732,FBgn0002962
FBtr0335019,FBgn0002962
FBtr0079821,FBgn0002973
FBtr0079822,FBgn0002973
FBtr0339526,FBgn0002973
FBtr0077557,FBgn0002985
FBtr0077673,FBgn0002989
FBtr0078836,FBgn0003002
FBtr0072152,FBgn0003008
FBtr0072047,FBgn0003009
FBtr0343199,FBgn0003009
FBtr0083784,FBgn0003011
FBtr0081954,FBgn0003015
FBtr0081956,FBgn0003015
FBtr0114465,FBgn0003016
FBtr0301494,FBgn0003016
FBtr0301495,FBgn0003016
FBtr0301496,FBgn0003016
FBtr0071236,FBgn0003023
FBtr0071237,FBgn0003023
FBtr0071238,FBgn0003023
FBtr0333146,FBgn0003023
FBtr0333147,FBgn0003023
FBtr0070738,FBgn0003028
FBtr0070739,FBgn0003028
FBtr0070740,FBgn0003028
FBtr0100408,FBgn0003028
FBtr0301914,FBgn0003028
FBtr0075836,FBgn0003034
FBtr0076771,FBgn0003041
FBtr0076772,FBgn0003041
FBtr0076773,FBgn0003041
FBtr0076774,FBgn0003041
FBtr0112817,FBgn0003041
FBtr0306647,FBgn0003041
FBtr0078405,FBgn0003042
FBtr0086735,FBgn0003044
FBtr0329998,FBgn0003044
FBtr0079388,FBgn0003046
FBtr0332381,FBgn0003048
FBtr0342766,FBgn0003048
FBtr0344153,FBgn0003048
FBtr0070680,FBgn0003053
FBtr0100265,FBgn0003053
FBtr0074400,FBgn0003057
FBtr0346194,FBgn0003057
FBtr0082860,FBgn0003060
FBtr0334496,FBgn0003060
FBtr0071982,FBgn0003062
FBtr0085859,FBgn0003065
FBtr0086701,FBgn0003067
FBtr0070477,FBgn0003068
FBtr0332311,FBgn0003068
FBtr0088420,FBgn0003071
FBtr0088421,FBgn0003071
FBtr0088422,FBgn0003071
FBtr0304925,FBgn0003071
FBtr0333067,FBgn0003071
FBtr0088679,FBgn0003074
FBtr0088680,FBgn0003074
FBtr0088681,FBgn0003074
FBtr0075492,FBgn0003076
FBtr0070401,FBgn0003079
FBtr0344007,FBgn0003079
FBtr0088838,FBgn0003082
FBtr0088839,FBgn0003082
FBtr0070537,FBgn0003086
FBtr0080001,FBgn0003087
FBtr0332190,FBgn0003087
FBtr0075003,FBgn0003089
FBtr0075004,FBgn0003089
FBtr0075005,FBgn0003089
FBtr0075007,FBgn0003089
FBtr0075008,FBgn0003089
FBtr0075009,FBgn0003089
FBtr0075010,FBgn0003089
FBtr0075011,FBgn0003089
FBtr0075012,FBgn0003089
FBtr0075013,FBgn0003089
FBtr0333897,FBgn0003089
FBtr0089042,FBgn0003090
FBtr0089043,FBgn0003090
FBtr0089044,FBgn0003090
FBtr0087048,FBgn0003091
FBtr0087049,FBgn0003091
FBtr0112819,FBgn0003091
FBtr0305069,FBgn0003091
FBtr0305070,FBgn0003091
FBtr0331960,FBgn0003091
FBtr0085359,FBgn0003093
FBtr0301516,FBgn0003093
FBtr0339149,FBgn0003093
FBtr0339150,FBgn0003093
FBtr0086306,FBgn0003114
FBtr0070389,FBgn0003116
FBtr0083220,FBgn0003117
FBtr0083221,FBgn0003117
FBtr0335426,FBgn0003117
FBtr0335427,FBgn0003117
FBtr0089715,FBgn0003118
FBtr0089716,FBgn0003118
FBtr0089717,FBgn0003118
FBtr0334554,FBgn0003118
FBtr0074839,FBgn0003124
FBtr0100318,FBgn0003124
FBtr0111026,FBgn0003129
FBtr0087311,FBgn0003130
FBtr0329908,FBgn0003130
FBtr0074017,FBgn0003132
FBtr0084642,FBgn0003134
FBtr0334334,FBgn0003134
FBtr0300337,FBgn0003137
FBtr0301837,FBgn0003137
FBtr0301838,FBgn0003137
FBtr0301839,FBgn0003137
FBtr0070921,FBgn0003139
FBtr0331430,FBgn0003139
FBtr0331431,FBgn0003139
FBtr0331432,FBgn0003139
FBtr0086817,FBgn0003140
FBtr0344898,FBgn0003140
FBtr0089395,FBgn0003141
FBtr0080298,FBgn0003145
FBtr0080299,FBgn0003145
FBtr0076593,FBgn0003149
FBtr0076594,FBgn0003149
FBtr0076595,FBgn0003149
FBtr0076596,FBgn0003149
FBtr0306639,FBgn0003149
FBtr0070402,FBgn0003159
FBtr0070403,FBgn0003159
FBtr0070404,FBgn0003159
FBtr0307284,FBgn0003159
FBtr0307285,FBgn0003159
FBtr0343597,FBgn0003159
FBtr0071578,FBgn0003162
FBtr0071579,FBgn0003162
FBtr0071580,FBgn0003162
FBtr0081990,FBgn0003165
FBtr0081991,FBgn0003165
FBtr0081992,FBgn0003165
FBtr0081993,FBgn0003165
FBtr0081994,FBgn0003165
FBtr0305197,FBgn0003165
FBtr0333667,FBgn0003165
FBtr0333668,FBgn0003165
FBtr0082977,FBgn0003169
FBtr0330227,FBgn0003169
FBtr0334030,FBgn0003169
FBtr0332461,FBgn0003174
FBtr0332462,FBgn0003174
FBtr0071838,FBgn0003175
FBtr0112820,FBgn0003175
FBtr0331941,FBgn0003175
FBtr0331942,FBgn0003175
FBtr0080996,FBgn0003187
FBtr0080997,FBgn0003187
FBtr0306165,FBgn0003187
FBtr0089734,FBgn0003189
FBtr0340155,FBgn0003189
FBtr0340156,FBgn0003189
FBtr0071494,FBgn0003204
FBtr0071495,FBgn0003204
FBtr0332294,FBgn0003204
FBtr0343043,FBgn0003204
FBtr0474163,FBgn0003204
FBtr0082122,FBgn0003205
FBtr0073212,FBgn0003206
FBtr0079745,FBgn0003209
FBtr0079746,FBgn0003209
FBtr0303868,FBgn0003209
FBtr0340231,FBgn0003209
FBtr0340232,FBgn0003209
FBtr0070702,FBgn0003210
FBtr0332290,FBgn0003210
FBtr0343568,FBgn0003210
FBtr0073822,FBgn0003218
FBtr0073823,FBgn0003218
FBtr0100194,FBgn0003218
FBtr0100195,FBgn0003218
FBtr0301532,FBgn0003218
FBtr0301533,FBgn0003218
FBtr0301534,FBgn0003218
FBtr0301535,FBgn0003218
FBtr0331716,FBgn0003218
FBtr0331717,FBgn0003218
FBtr0340289,FBgn0003218
FBtr0083193,FBgn0003227
FBtr0334595,FBgn0003227
FBtr0081253,FBgn0003231
FBtr0100289,FBgn0003231
FBtr0083697,FBgn0003248
FBtr0083876,FBgn0003249
FBtr0075338,FBgn0003250
FBtr0086512,FBgn0003254
FBtr0330057,FBgn0003254
FBtr0330058,FBgn0003254
FBtr0080610,FBgn0003255
FBtr0113700,FBgn0003256
FBtr0113701,FBgn0003256
FBtr0113702,FBgn0003256
FBtr0113703,FBgn0003256
FBtr0329919,FBgn0003256
FBtr0329920,FBgn0003256
FBtr0345337,FBgn0003256
FBtr0084038,FBgn0003257
FBtr0078649,FBgn0003261
FBtr0078650,FBgn0003261
FBtr0078651,FBgn0003261
FBtr0078652,FBgn0003261
FBtr0078653,FBgn0003261
FBtr0078654,FBgn0003261
FBtr0301947,FBgn0003261
FBtr0302597,FBgn0003261
FBtr0309319,FBgn0003261
FBtr0309320,FBgn0003261
FBtr0309321,FBgn0003261
FBtr0309322,FBgn0003261
FBtr0085090,FBgn0003267
FBtr0085091,FBgn0003267
FBtr0085795,FBgn0003268
FBtr0081081,FBgn0003270
FBtr0087105,FBgn0003274
FBtr0078787,FBgn0003275
FBtr0073542,FBgn0003277
FBtr0078054,FBgn0003278
FBtr0085248,FBgn0003279
FBtr0070562,FBgn0003285
FBtr0343758,FBgn0003285
FBtr0076146,FBgn0003292
FBtr0072681,FBgn0003295
FBtr0077279,FBgn0003300
FBtr0304593,FBgn0003300
FBtr0345922,FBgn0003300
FBtr0073992,FBgn0003301
FBtr0305581,FBgn0003301
FBtr0333654,FBgn0003301
FBtr0333655,FBgn0003301
FBtr0333656,FBgn0003301
FBtr0333657,FBgn0003301
FBtr0340467,FBgn0003301
FBtr0070889,FBgn0003302
FBtr0307288,FBgn0003302
FBtr0082704,FBgn0003308
FBtr0077993,FBgn0003310
FBtr0077994,FBgn0003310
FBtr0082475,FBgn0003312
FBtr0080237,FBgn0003313
FBtr0308136,FBgn0003313
FBtr0088832,FBgn0003317
FBtr0088833,FBgn0003317
FBtr0308825,FBgn0003317
FBtr0083250,FBgn0003319
FBtr0344008,FBgn0003319
FBtr0073411,FBgn0003321
FBtr0473367,FBgn0003321
FBtr0473368,FBgn0003321
FBtr0087855,FBgn0003326
FBtr0087856,FBgn0003326
FBtr0085245,FBgn0003330
FBtr0082102,FBgn0003334
FBtr0306008,FBgn0003334
FBtr0081657,FBgn0003339
FBtr0081658,FBgn0003339
FBtr0474171,FBgn0003339
FBtr0474172,FBgn0003339
FBtr0074099,FBgn0003345
FBtr0074100,FBgn0003345
FBtr0074101,FBgn0003345
FBtr0112824,FBgn0003345
FBtr0112825,FBgn0003345
FBtr0112826,FBgn0003345
FBtr0112827,FBgn0003345
FBtr0301543,FBgn0003345
FBtr0301544,FBgn0003345
FBtr0308128,FBgn0003345
FBtr0308129,FBgn0003345
FBtr0308130,FBgn0003345
FBtr0308131,FBgn0003345
FBtr0308132,FBgn0003345
FBtr0308133,FBgn0003345
FBtr0308134,FBgn0003345
FBtr0310311,FBgn0003345
FBtr0310312,FBgn0003345
FBtr0310313,FBgn0003345
FBtr0340115,FBgn0003345
FBtr0346799,FBgn0003345
FBtr0081234,FBgn0003346
FBtr0334174,FBgn0003346
FBtr0334175,FBgn0003346
FBtr0072169,FBgn0003353
FBtr0072170,FBgn0003353
FBtr0343342,FBgn0003353
FBtr0085512,FBgn0003356
FBtr0085502,FBgn0003357
FBtr0346340,FBgn0003357
FBtr0085511,FBgn0003358
FBtr0073421,FBgn0003360
FBtr0073422,FBgn0003360
FBtr0073423,FBgn0003360
FBtr0073424,FBgn0003360
FBtr0346384,FBgn0003360
FBtr0073393,FBgn0003366
FBtr0070466,FBgn0003371
FBtr0070467,FBgn0003371
FBtr0070468,FBgn0003371
FBtr0070469,FBgn0003371
FBtr0070470,FBgn0003371
FBtr0070471,FBgn0003371
FBtr0070472,FBgn0003371
FBtr0070473,FBgn0003371
FBtr0070474,FBgn0003371
FBtr0070475,FBgn0003371
FBtr0070476,FBgn0003371
FBtr0112828,FBgn0003371
FBtr0301966,FBgn0003371
FBtr0302185,FBgn0003371
FBtr0331751,FBgn0003371
FBtr0331752,FBgn0003371
FBtr0331753,FBgn0003371
FBtr0077393,FBgn0003372
FBtr0076096,FBgn0003373
FBtr0346736,FBgn0003374
FBtr0083461,FBgn0003375
FBtr0076095,FBgn0003377
FBtr0076160,FBgn0003378
FBtr0089657,FBgn0003380
FBtr0089658,FBgn0003380
FBtr0089659,FBgn0003380
FBtr0089660,FBgn0003380
FBtr0089661,FBgn0003380
FBtr0089663,FBgn0003380
FBtr0301955,FBgn0003380
FBtr0302902,FBgn0003380
FBtr0302903,FBgn0003380
FBtr0308199,FBgn0003380
FBtr0308200,FBgn0003380
FBtr0332299,FBgn0003380
FBtr0346703,FBgn0003380
FBtr0346705,FBgn0003380
FBtr0346706,FBgn0003380
FBtr0088120,FBgn0003382
FBtr0273343,FBgn0003382
FBtr0332463,FBgn0003382
FBtr0089274,FBgn0003386
FBtr0089275,FBgn0003386
FBtr0289989,FBgn0003386
FBtr0332184,FBgn0003386
FBtr0332185,FBgn0003386
FBtr0075676,FBgn0003388
FBtr0304700,FBgn0003388
FBtr0333031,FBgn0003388
FBtr0070978,FBgn0003390
FBtr0340088,FBgn0003390
FBtr0340089,FBgn0003390
FBtr0340090,FBgn0003390
FBtr0071546,FBgn0003391
FBtr0074118,FBgn0003392
FBtr0074119,FBgn0003392
FBtr0074121,FBgn0003392
FBtr0074122,FBgn0003392
FBtr0074123,FBgn0003392
FBtr0074124,FBgn0003392
FBtr0111036,FBgn0003392
FBtr0111037,FBgn0003392
FBtr0301594,FBgn0003392
FBtr0301595,FBgn0003392
FBtr0301596,FBgn0003392
FBtr0301597,FBgn0003392
FBtr0333717,FBgn0003392
FBtr0333718,FBgn0003392
FBtr0340413,FBgn0003392
FBtr0088098,FBgn0003396
FBtr0088099,FBgn0003396
FBtr0088100,FBgn0003396
FBtr0088101,FBgn0003396
FBtr0330619,FBgn0003396
FBtr0330620,FBgn0003396
FBtr0072237,FBgn0003401
FBtr0075332,FBgn0003410
FBtr0075333,FBgn0003410
FBtr0344230,FBgn0003410
FBtr0073461,FBgn0003411
FBtr0078328,FBgn0003415
FBtr0078329,FBgn0003415
FBtr0112830,FBgn0003415
FBtr0333284,FBgn0003415
FBtr0074230,FBgn0003416
FBtr0077203,FBgn0003423
FBtr0077204,FBgn0003423
FBtr0077205,FBgn0003423
FBtr0077206,FBgn0003423
FBtr0077207,FBgn0003423
FBtr0077208,FBgn0003423
FBtr0077209,FBgn0003423
FBtr0077210,FBgn0003423
FBtr0307524,FBgn0003423
FBtr0307525,FBgn0003423
FBtr0307526,FBgn0003423
FBtr0307527,FBgn0003423
